loss,mae,val_loss,val_mae,learning_rate
0.0005886443541385233,0.018413890153169632,0.00024997981381602585,0.011660049669444561,9.536742923144104e-11
0.0006003273301757872,0.018524689599871635,0.00024997981381602585,0.011660048738121986,9.536742923144104e-11
0.0006072943797335029,0.018705403432250023,0.00024997981381602585,0.011660049669444561,9.536742923144104e-11
0.0006015005637891591,0.01863865740597248,0.00024997981381602585,0.011660049669444561,9.536742923144104e-11
0.0005981713184155524,0.018616629764437675,0.00024997981381602585,0.011660049669444561,9.536742923144104e-11
0.0006045260233804584,0.01853511668741703,0.00024997981381602585,0.011660049669444561,4.768371461572052e-11
0.0006075697601772845,0.01862301118671894,0.0002499798429198563,0.011660049669444561,4.768371461572052e-11
0.000602121464908123,0.01867382414638996,0.0002499798429198563,0.011660049669444561,4.768371461572052e-11
0.0005990510690025985,0.018640514463186264,0.00024997981381602585,0.011660049669444561,4.768371461572052e-11
0.000600907951593399,0.01854126527905464,0.0002499798429198563,0.011660049669444561,4.768371461572052e-11
0.0006134062423370779,0.01882178895175457,0.00024997981381602585,0.011660048738121986,2.384185730786026e-11
0.0006228134734556079,0.01893230713903904,0.00024997981381602585,0.011660049669444561,2.384185730786026e-11
0.0006006318726576865,0.018472550436854362,0.0002499798429198563,0.011660049669444561,2.384185730786026e-11
0.0006052996031939983,0.01859896443784237,0.00024997981381602585,0.011660050600767136,2.384185730786026e-11
0.0006026319460943341,0.018581265583634377,0.0002499798429198563,0.011660049669444561,2.384185730786026e-11
0.0005972699727863073,0.018584340810775757,0.00024997981381602585,0.011660049669444561,1.192092865393013e-11
0.0006017173873260617,0.01860964670777321,0.0002499798429198563,0.011660050600767136,1.192092865393013e-11
0.0006051172968000174,0.01862109825015068,0.00024997981381602585,0.011660049669444561,1.192092865393013e-11
0.0005957558751106262,0.018620794638991356,0.00024997981381602585,0.011660048738121986,1.192092865393013e-11
0.0006128019886091352,0.018752073869109154,0.00024997981381602585,0.011660049669444561,1.192092865393013e-11
0.0005991940852254629,0.018581178039312363,0.0002499798429198563,0.011660049669444561,5.960464326965065e-12
0.0006015975959599018,0.018608752638101578,0.00024997981381602585,0.011660049669444561,5.960464326965065e-12
0.0005902188713662326,0.018404990434646606,0.00024997981381602585,0.011660049669444561,5.960464326965065e-12
0.000603988824877888,0.018603315576910973,0.0002499797847121954,0.011660049669444561,5.960464326965065e-12
0.0006133612478151917,0.018772810697555542,0.00024997981381602585,0.011660049669444561,5.960464326965065e-12
0.0006040362641215324,0.018603172153234482,0.00024997981381602585,0.011660048738121986,2.9802321634825324e-12
0.0005950968479737639,0.01848636008799076,0.00024997981381602585,0.011660048738121986,2.9802321634825324e-12
0.0006111948750913143,0.018689630553126335,0.00024997981381602585,0.011660048738121986,2.9802321634825324e-12
0.0006068707443773746,0.018673835322260857,0.00024997981381602585,0.011660049669444561,2.9802321634825324e-12
0.0006070990348234773,0.018696986138820648,0.00024997981381602585,0.011660049669444561,2.9802321634825324e-12
0.000598758808337152,0.01862146332859993,0.00024997981381602585,0.011660049669444561,1.4901160817412662e-12
0.0005979551351629198,0.01858384720981121,0.00024997981381602585,0.011660049669444561,1.4901160817412662e-12
0.000604924454819411,0.018737902864813805,0.00024997981381602585,0.011660048738121986,1.4901160817412662e-12
0.0006061805179342628,0.018504109233617783,0.00024997981381602585,0.011660048738121986,1.4901160817412662e-12
0.0006037408020347357,0.018572935834527016,0.00024997981381602585,0.011660048738121986,1.4901160817412662e-12
0.0006198406335897744,0.01895821839570999,0.00024997981381602585,0.011660048738121986,7.450580408706331e-13
0.0006023370660841465,0.018659207969903946,0.00024997981381602585,0.011660048738121986,7.450580408706331e-13
0.0006097919540479779,0.018780143931508064,0.00024997981381602585,0.011660048738121986,7.450580408706331e-13
0.0006014476530253887,0.018546218052506447,0.00024997981381602585,0.011660048738121986,7.450580408706331e-13
0.0006080495659261942,0.01880735345184803,0.00024997981381602585,0.011660048738121986,7.450580408706331e-13
0.0006119969766587019,0.018800532445311546,0.00024997981381602585,0.011660048738121986,3.7252902043531655e-13
0.0006001244182698429,0.018660971894860268,0.00024997981381602585,0.011660048738121986,3.7252902043531655e-13
0.0006007381598465145,0.018631048500537872,0.00024997981381602585,0.011660048738121986,3.7252902043531655e-13
0.000610958959441632,0.018676698207855225,0.00024997981381602585,0.011660048738121986,3.7252902043531655e-13
0.0006103347986936569,0.018772168084979057,0.00024997981381602585,0.011660049669444561,3.7252902043531655e-13
0.0006184244994074106,0.01880934089422226,0.00024997981381602585,0.011660049669444561,1.8626451021765827e-13
0.0005985792959108949,0.018499266356229782,0.00024997981381602585,0.011660049669444561,1.8626451021765827e-13
0.0006090457318350673,0.018794424831867218,0.00024997981381602585,0.011660049669444561,1.8626451021765827e-13
0.000608506437856704,0.018648386001586914,0.00024997981381602585,0.011660049669444561,1.8626451021765827e-13
0.0006010493380017579,0.018585722893476486,0.00024997981381602585,0.011660049669444561,1.8626451021765827e-13
0.0006044275942258537,0.018696360290050507,0.00024997981381602585,0.011660049669444561,9.313225510882914e-14
0.0006093835108913481,0.018755890429019928,0.00024997981381602585,0.011660049669444561,9.313225510882914e-14
0.0006010145880281925,0.01862306520342827,0.00024997981381602585,0.011660049669444561,9.313225510882914e-14
0.0006101244362071157,0.018771592527627945,0.00024997981381602585,0.011660049669444561,9.313225510882914e-14
0.0006007702904753387,0.018520329147577286,0.00024997981381602585,0.011660049669444561,9.313225510882914e-14
0.0005992753431200981,0.01857742667198181,0.00024997981381602585,0.011660049669444561,4.656612755441457e-14
0.0006167346728034317,0.01876838505268097,0.00024997981381602585,0.011660049669444561,4.656612755441457e-14
0.0006031555240042508,0.018676038831472397,0.00024997981381602585,0.011660049669444561,4.656612755441457e-14
0.0006059356965124607,0.01870708540081978,0.00024997981381602585,0.011660049669444561,4.656612755441457e-14
0.0006089849630370736,0.018680861219763756,0.00024997981381602585,0.011660049669444561,4.656612755441457e-14
0.0005992432124912739,0.01842062920331955,0.00024997981381602585,0.011660049669444561,2.3283063777207284e-14
0.000597652280703187,0.01856609806418419,0.00024997981381602585,0.011660049669444561,2.3283063777207284e-14
0.0006085642380639911,0.01868274249136448,0.00024997981381602585,0.011660049669444561,2.3283063777207284e-14
0.0006129494868218899,0.01878909394145012,0.00024997981381602585,0.011660049669444561,2.3283063777207284e-14
0.0006063802284188569,0.018706774339079857,0.00024997981381602585,0.011660049669444561,2.3283063777207284e-14
0.0006133981514722109,0.018911538645625114,0.00024997981381602585,0.011660049669444561,1.1641531888603642e-14
0.0006013218662701547,0.018573623150587082,0.00024997981381602585,0.011660049669444561,1.1641531888603642e-14
0.0006223473465070128,0.018927091732621193,0.00024997981381602585,0.011660049669444561,1.1641531888603642e-14
0.0006028370116837323,0.018607497215270996,0.00024997981381602585,0.011660049669444561,1.1641531888603642e-14
0.0006097326404415071,0.018756095319986343,0.00024997981381602585,0.011660049669444561,1.1641531888603642e-14
0.00060730439145118,0.018683839589357376,0.00024997981381602585,0.011660049669444561,5.820765944301821e-15
0.0006081883911974728,0.018730998039245605,0.00024997981381602585,0.011660049669444561,5.820765944301821e-15
0.0006046954658813775,0.01865895837545395,0.00024997981381602585,0.011660049669444561,5.820765944301821e-15
0.0006289147422648966,0.019041862338781357,0.00024997981381602585,0.011660049669444561,5.820765944301821e-15
0.0006044774781912565,0.018625397235155106,0.00024997981381602585,0.011660049669444561,5.820765944301821e-15
0.0006066850619390607,0.018635328859090805,0.00024997981381602585,0.011660049669444561,2.9103829721509105e-15
0.0006032323581166565,0.01865064911544323,0.00024997981381602585,0.011660049669444561,2.9103829721509105e-15
0.0006161805358715355,0.018756244331598282,0.00024997981381602585,0.011660049669444561,2.9103829721509105e-15
0.0005975926760584116,0.018479691818356514,0.00024997981381602585,0.011660049669444561,2.9103829721509105e-15
0.0006186651880852878,0.01888432912528515,0.00024997981381602585,0.011660049669444561,2.9103829721509105e-15
0.0005963987787254155,0.018537169322371483,0.00024997981381602585,0.011660049669444561,1.4551914860754553e-15
0.0006107014487497509,0.01874862052500248,0.00024997981381602585,0.011660049669444561,1.4551914860754553e-15
0.0006060232408344746,0.01858675107359886,0.00024997981381602585,0.011660049669444561,1.4551914860754553e-15
0.000608268310315907,0.01876235008239746,0.00024997981381602585,0.011660049669444561,1.4551914860754553e-15
0.0006103371852077544,0.01871398091316223,0.00024997981381602585,0.011660049669444561,1.4551914860754553e-15
0.0005941687850281596,0.01850266568362713,0.00024997981381602585,0.011660049669444561,7.275957430377276e-16
0.0006062223110347986,0.018613923341035843,0.00024997981381602585,0.011660049669444561,7.275957430377276e-16
0.0006132806302048266,0.01882559433579445,0.00024997981381602585,0.011660049669444561,7.275957430377276e-16
